cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,day,train_set_dur_ind
majority_vote,0.9871066372341725,2.246153846153846,0.8483376451370164,0.030758738834872075,600,9,TweetyNet,1.2893362765827532,or60yw70,2012-09-27,0
min_segment_dur,0.986884783063296,2.3384615384615386,0.8374664364915457,0.03133032531807192,600,9,TweetyNet,1.3115216936704033,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9871897397374176,0.5076923076923077,0.8602479934963705,0.007367124388515532,600,9,TweetyNet,1.2810260262582363,or60yw70,2012-09-27,0
none,0.986801680560051,4.3076923076923075,0.8253733939000075,0.05819522276707661,600,9,TweetyNet,1.319831943994898,or60yw70,2012-09-27,0
majority_vote,0.9851956834892788,2.4923076923076923,0.8405556863211016,0.03668554852856186,600,10,TweetyNet,1.4804316510721227,or60yw70,2012-09-27,0
min_segment_dur,0.9847294514662375,2.646153846153846,0.8373537434326099,0.029687671513358896,600,10,TweetyNet,1.527054853376253,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9852659701143026,0.6153846153846154,0.8631674942019346,0.007567581051014429,600,10,TweetyNet,1.4734029885697386,or60yw70,2012-09-27,0
none,0.984664510433773,4.6,0.8157934216381675,0.060541337686902785,600,10,TweetyNet,1.533548956622699,or60yw70,2012-09-27,0
majority_vote,0.9867697314798503,2.294736842105263,0.8692687685948766,0.035179947032435474,600,1,TweetyNet,1.3230268520149746,or60yw70,2012-09-29,0
min_segment_dur,0.9866865793413745,2.1052631578947367,0.8720650748430263,0.031030909299947992,600,1,TweetyNet,1.3313420658625508,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9870339604419557,0.3473684210526316,0.8940691540015263,0.004590617834364949,600,1,TweetyNet,1.2966039558044318,or60yw70,2012-09-29,0
none,0.9864208916326246,4.147368421052631,0.8482207044106609,0.0635428006449216,600,1,TweetyNet,1.3579108367375414,or60yw70,2012-09-29,0
majority_vote,0.9861314847383122,2.6736842105263157,0.8283384451742433,0.0462845160873124,600,2,TweetyNet,1.3868515261687753,or60yw70,2012-09-29,0
min_segment_dur,0.9859053279959309,3.4842105263157896,0.8146879983598353,0.05683768295569054,600,2,TweetyNet,1.4094672004069109,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9864030797789349,0.5157894736842106,0.8471848428505198,0.010129908803565183,600,2,TweetyNet,1.3596920221065067,or60yw70,2012-09-29,0
none,0.9856367492771047,5.8,0.7970821955183947,0.09643508134002451,600,2,TweetyNet,1.4363250722895349,or60yw70,2012-09-29,0
majority_vote,0.9860512236975306,2.357894736842105,0.8500863428304037,0.040418060545503384,600,3,TweetyNet,1.394877630246938,or60yw70,2012-09-29,0
min_segment_dur,0.9860210346713495,1.8736842105263158,0.8585192115467867,0.028168588016306544,600,3,TweetyNet,1.3978965328650506,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9862881574549794,0.3894736842105263,0.8774218547938734,0.005613191972738375,600,3,TweetyNet,1.3711842545020558,or60yw70,2012-09-29,0
none,0.9857800957874365,3.9157894736842107,0.8318228215783486,0.06425417555677114,600,3,TweetyNet,1.4219904212563472,or60yw70,2012-09-29,0
majority_vote,0.9866274936225529,2.473684210526316,0.8635984627846187,0.03966502484010411,600,4,TweetyNet,1.3372506377447135,or60yw70,2012-09-29,0
min_segment_dur,0.9863719473712007,2.0,0.8518436192438953,0.02730263514300339,600,4,TweetyNet,1.3628052628799292,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9867405056517933,0.3894736842105263,0.8756565928757699,0.007041395753465343,600,4,TweetyNet,1.3259494348206724,or60yw70,2012-09-29,0
none,0.9862589353419603,4.157894736842105,0.8400248952264946,0.0628058301066406,600,4,TweetyNet,1.3741064658039703,or60yw70,2012-09-29,0
majority_vote,0.9870873793013132,1.8421052631578947,0.8703751422643334,0.03272633381729897,600,5,TweetyNet,1.2912620698686816,or60yw70,2012-09-29,0
min_segment_dur,0.987075249714577,1.6,0.8715307454574187,0.02212968107353848,600,5,TweetyNet,1.2924750285422948,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9873206303459878,0.37894736842105264,0.8894285726787173,0.006185366913094553,600,5,TweetyNet,1.2679369654012174,or60yw70,2012-09-29,0
none,0.9868443355143446,3.126315789473684,0.8533582390838307,0.04968612586616852,600,5,TweetyNet,1.3155664485655416,or60yw70,2012-09-29,0
majority_vote,0.9859004442599302,3.221052631578947,0.8259692926860727,0.0531722703272167,600,6,TweetyNet,1.4099555740069825,or60yw70,2012-09-29,0
min_segment_dur,0.9861014475651985,3.1052631578947367,0.8366277390746186,0.043244961748251556,600,6,TweetyNet,1.3898552434801537,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9866184817875027,0.5157894736842106,0.8743081729262279,0.0072631431623783075,600,6,TweetyNet,1.3381518212497334,or60yw70,2012-09-29,0
none,0.9853834100376255,5.863157894736842,0.7919698128523271,0.08996080668509328,600,6,TweetyNet,1.461658996237447,or60yw70,2012-09-29,0
majority_vote,0.9870418576658697,1.9052631578947368,0.8756296445788997,0.03083211231884533,600,7,TweetyNet,1.2958142334130285,or60yw70,2012-09-29,0
min_segment_dur,0.9869525109916802,2.1052631578947367,0.865564828471192,0.034221400506319326,600,7,TweetyNet,1.3047489008319757,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9872751409443064,0.3684210526315789,0.8902462166388165,0.007098594654225543,600,7,TweetyNet,1.272485905569365,or60yw70,2012-09-29,0
none,0.9867192277132436,3.7473684210526317,0.851370770116043,0.05920026131193908,600,7,TweetyNet,1.3280772286756393,or60yw70,2012-09-29,0
majority_vote,0.9864961385606272,1.9157894736842105,0.8438057083183742,0.032831532771051976,600,8,TweetyNet,1.3503861439372766,or60yw70,2012-09-29,0
min_segment_dur,0.9864105246297897,2.473684210526316,0.838718378367952,0.03380004264626778,600,8,TweetyNet,1.3589475370210269,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9866871764550539,0.45263157894736844,0.8598415897252938,0.008473361047187372,600,8,TweetyNet,1.3312823544946117,or60yw70,2012-09-29,0
none,0.9862183183131422,4.031578947368421,0.8228197378567016,0.05944783919519804,600,8,TweetyNet,1.3781681686857783,or60yw70,2012-09-29,0
majority_vote,0.986874958840694,2.0105263157894737,0.8666769938246314,0.031247754377443322,600,9,TweetyNet,1.3125041159306017,or60yw70,2012-09-29,0
min_segment_dur,0.9867990955392104,1.8842105263157896,0.8712558868032316,0.028349943599652632,600,9,TweetyNet,1.3200904460789586,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.9870758210099243,0.37894736842105264,0.890000372356056,0.005527092326291683,600,9,TweetyNet,1.2924178990075696,or60yw70,2012-09-29,0
none,0.9865982333699794,3.610526315789474,0.8486507193807981,0.055149515131667486,600,9,TweetyNet,1.3401766630020573,or60yw70,2012-09-29,0
majority_vote,0.9860530762189774,2.0842105263157893,0.8531718129683368,0.0355700120118736,600,10,TweetyNet,1.394692378102258,or60yw70,2012-09-29,0
min_segment_dur,0.9859179285641989,2.5473684210526315,0.8506252329944799,0.03519148455069816,600,10,TweetyNet,1.4082071435801091,or60yw70,2012-09-29,0
min_segment_dur_majority_vote,0.986243252610934,0.42105263157894735,0.8728304219458577,0.007118861395309305,600,10,TweetyNet,1.375674738906596,or60yw70,2012-09-29,0
none,0.985727488474358,4.28421052631579,0.8315263482472273,0.06440555341124257,600,10,TweetyNet,1.4272511525642018,or60yw70,2012-09-29,0
majority_vote,0.985854857236328,2.037974683544304,0.85115174921973,0.035284248802062455,600,1,TweetyNet,1.4145142763671958,or60yw70,2012-09-30,0
min_segment_dur,0.9855413177869684,1.6075949367088607,0.8504243359605208,0.021224665367804145,600,1,TweetyNet,1.4458682213031593,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.985870468820878,0.31645569620253167,0.8651947621593975,0.0052910937886483335,600,1,TweetyNet,1.4129531179121968,or60yw70,2012-09-30,0
none,0.9855257062024184,3.367088607594937,0.8364290234728844,0.05172139724660982,600,1,TweetyNet,1.4474293797581583,or60yw70,2012-09-30,0
majority_vote,0.9856807693806694,2.6455696202531644,0.8149825839665319,0.04016703398284702,600,2,TweetyNet,1.4319230619330603,or60yw70,2012-09-30,0
min_segment_dur,0.98568883577015,2.721518987341772,0.8186301874937159,0.04002640046648919,600,2,TweetyNet,1.4311164229850015,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9860843001036952,0.46835443037974683,0.8424596130177334,0.006773627853455938,600,2,TweetyNet,1.3915699896304812,or60yw70,2012-09-30,0
none,0.9852853050471241,4.974683544303797,0.7924773775951593,0.07546754150011573,600,2,TweetyNet,1.4714694952875917,or60yw70,2012-09-30,0
majority_vote,0.9853525723636058,2.329113924050633,0.843086503637967,0.04011107738928525,600,3,TweetyNet,1.464742763639415,or60yw70,2012-09-30,0
min_segment_dur,0.9853136504595631,2.0,0.8478349978466155,0.028054004255463595,600,3,TweetyNet,1.4686349540436905,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9856788970976842,0.3291139240506329,0.8687895302316708,0.005608242195554918,600,3,TweetyNet,1.4321102902315808,or60yw70,2012-09-30,0
none,0.9849885803818275,4.10126582278481,0.8236294086352044,0.0640175082382418,600,3,TweetyNet,1.501141961817254,or60yw70,2012-09-30,0
majority_vote,0.985907232749398,2.3417721518987342,0.8528765489785932,0.03799301231157216,600,4,TweetyNet,1.4092767250602045,or60yw70,2012-09-30,0
min_segment_dur,0.9854639245092193,2.0126582278481013,0.8390741879185348,0.03133273055523366,600,4,TweetyNet,1.453607549078073,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9858636783777199,0.43037974683544306,0.8634253000107275,0.00913781241614461,600,4,TweetyNet,1.4136321622280068,or60yw70,2012-09-30,0
none,0.9855111231094413,4.0886075949367084,0.8297075738876812,0.062229964393001456,600,4,TweetyNet,1.4488876890558666,or60yw70,2012-09-30,0
majority_vote,0.9866668610162496,1.5569620253164558,0.8630749755655033,0.024997701505530955,600,5,TweetyNet,1.3333138983750437,or60yw70,2012-09-30,0
min_segment_dur,0.9866101280230105,1.4303797468354431,0.8649910176612662,0.02112463855652802,600,5,TweetyNet,1.3389871976989487,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9868828290272292,0.31645569620253167,0.8798701532076577,0.0061322129136098325,600,5,TweetyNet,1.3117170972770764,or60yw70,2012-09-30,0
none,0.9863941600120306,2.721518987341772,0.8486147236271564,0.04088125122088615,600,5,TweetyNet,1.3605839987969381,or60yw70,2012-09-30,0
majority_vote,0.9848922888127142,2.4936708860759493,0.8078361739578561,0.04149403886378613,600,6,TweetyNet,1.5107711187285822,or60yw70,2012-09-30,0
min_segment_dur,0.9849964174606026,3.088607594936709,0.8141615235673847,0.042424906152981764,600,6,TweetyNet,1.5003582539397375,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9854958988041223,0.45569620253164556,0.8480043180535566,0.007873930233840651,600,6,TweetyNet,1.450410119587775,or60yw70,2012-09-30,0
none,0.9843928074691948,5.189873417721519,0.7773221570348848,0.07778558814556638,600,6,TweetyNet,1.5607192530805225,or60yw70,2012-09-30,0
majority_vote,0.9869648128536982,1.6455696202531647,0.8666234738305179,0.02653610485932902,600,7,TweetyNet,1.3035187146301808,or60yw70,2012-09-30,0
min_segment_dur,0.986973080200752,1.4050632911392404,0.865759361846583,0.024014396027014787,600,7,TweetyNet,1.3026919799247971,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9872263890979602,0.3037974683544304,0.8856349614233407,0.004610315090471844,600,7,TweetyNet,1.2773610902039767,or60yw70,2012-09-30,0
none,0.9867115039564898,2.8227848101265822,0.8472416619021561,0.046901276001751195,600,7,TweetyNet,1.3288496043510234,or60yw70,2012-09-30,0
majority_vote,0.9856929937834737,1.8734177215189873,0.8248542424550812,0.03242963571151461,600,8,TweetyNet,1.4307006216526252,or60yw70,2012-09-30,0
min_segment_dur,0.9854485618105588,2.3797468354430378,0.8266000654022958,0.03284292373323088,600,8,TweetyNet,1.4551438189441157,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9858769921459258,0.46835443037974683,0.844842279998394,0.00820755453109089,600,8,TweetyNet,1.4123007854074165,or60yw70,2012-09-30,0
none,0.9852594988528827,3.8607594936708862,0.807091277323489,0.05812711338095748,600,8,TweetyNet,1.4740501147117335,or60yw70,2012-09-30,0
majority_vote,0.9863366147985619,1.8987341772151898,0.8430382095894589,0.030313116493575508,600,9,TweetyNet,1.366338520143806,or60yw70,2012-09-30,0
min_segment_dur,0.9862127224733875,1.8734177215189873,0.8469087513513439,0.02527299822976239,600,9,TweetyNet,1.3787277526612463,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9865007859928997,0.3291139240506329,0.8632441718895185,0.005507851577836863,600,9,TweetyNet,1.3499214007100302,or60yw70,2012-09-30,0
none,0.9860536418222662,3.5063291139240507,0.827281962568139,0.05086774043147062,600,9,TweetyNet,1.394635817773382,or60yw70,2012-09-30,0
majority_vote,0.9854561746386276,1.8734177215189873,0.8396440456818769,0.032204846660672054,600,10,TweetyNet,1.4543825361372442,or60yw70,2012-09-30,0
min_segment_dur,0.9851287278664221,1.8481012658227849,0.8356019506912619,0.02914259429366612,600,10,TweetyNet,1.4871272133577862,or60yw70,2012-09-30,0
min_segment_dur_majority_vote,0.9855432554874446,0.379746835443038,0.8565632989565858,0.0074894410486513715,600,10,TweetyNet,1.4456744512555408,or60yw70,2012-09-30,0
none,0.985041647017605,3.4177215189873418,0.8192698419898514,0.054824547797963225,600,10,TweetyNet,1.4958352982395007,or60yw70,2012-09-30,0
