cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind,hyperparam_expt,hyperparam_val,species
min_segment_dur_majority_vote,0.9840155639823538,0.2571428571428571,0.90106214062501,0.43623423728465,600,8,TweetyNet,1.5984436017646209,Bird7,6,hidden_size,16,Bengalese Finch
none,0.982262415763248,5.771428571428571,0.8111877441321321,9.40333650467597,600,8,TweetyNet,1.7737584236751869,Bird7,6,hidden_size,16,Bengalese Finch
majority_vote,0.9839122430273192,1.7428571428571429,0.8702339706391983,2.9766261076996403,600,9,TweetyNet,1.6087756972680722,Bird7,6,hidden_size,16,Bengalese Finch
min_segment_dur,0.982842272679664,5.228571428571429,0.8156063424704701,8.1268349913575,600,9,TweetyNet,1.7157727320336047,Bird7,6,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9841983484797538,0.2571428571428571,0.8916110819250544,0.45691038653223,600,9,TweetyNet,1.5801651520246152,Bird7,6,hidden_size,16,Bengalese Finch
none,0.9825561672272296,6.8,0.7979666016525551,10.8377484037226,600,9,TweetyNet,1.744383277277051,Bird7,6,hidden_size,16,Bengalese Finch
majority_vote,0.983887325804274,1.6285714285714286,0.8800328791088683,2.88079137772297,600,10,TweetyNet,1.611267419572593,Bird7,6,hidden_size,16,Bengalese Finch
min_segment_dur,0.9818548502885152,6.885714285714286,0.7939328090565565,10.86186790908429,600,10,TweetyNet,1.8145149711484727,Bird7,6,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9841575125604068,0.2285714285714285,0.899079220860828,0.43099145085545004,600,10,TweetyNet,1.5842487439593156,Bird7,6,hidden_size,16,Bengalese Finch
none,0.981593047116809,8.457142857142857,0.7800538570813801,13.61247161447205,600,10,TweetyNet,1.8406952883191048,Bird7,6,hidden_size,16,Bengalese Finch
majority_vote,0.9837901496411796,1.542857142857143,0.8662381870388061,2.71846579308443,480,1,TweetyNet,1.62098503588205,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9828636191866944,4.314285714285714,0.8310482400364632,6.988024929778409,480,1,TweetyNet,1.7136380813305596,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9842828794249062,0.2571428571428571,0.9021248621855764,0.54288320209146,480,1,TweetyNet,1.571712057509378,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9823708894029676,5.714285714285714,0.7997235388586997,9.436126166783989,480,1,TweetyNet,1.7629110597032316,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9833755885225682,1.4857142857142858,0.8631735151474325,2.6698784465626,480,2,TweetyNet,1.6624411477431766,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.982343489848495,6.057142857142857,0.8134674161797073,9.60784938284241,480,2,TweetyNet,1.7656510151505045,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9839425427114667,0.2857142857142857,0.8959545426217155,0.53049696564335,480,2,TweetyNet,1.605745728853314,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9817765356595972,7.3428571428571425,0.7867479893590886,11.940384430409209,480,2,TweetyNet,1.8223464340402784,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9827239338299618,1.6571428571428573,0.8600204177663503,2.99836506969855,480,3,TweetyNet,1.7276066170038185,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9808333318925884,6.942857142857143,0.7773771210928934,10.889428183151379,480,3,TweetyNet,1.9166668107411635,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9830694023822828,0.2857142857142857,0.8823701899512025,0.54595787828962,480,3,TweetyNet,1.6930597617717091,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9804878633402668,8.371428571428572,0.759664353309241,13.500565533290478,480,3,TweetyNet,1.951213665973317,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9838910881239524,1.5142857142857142,0.8762848228022745,2.6801469356584398,480,4,TweetyNet,1.610891187604746,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.98196025555941,6.342857142857143,0.7980778493587897,9.89213656772269,480,4,TweetyNet,1.8039744440589975,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9843716687775688,0.2571428571428571,0.9052066732839624,0.45883837366515995,480,4,TweetyNet,1.5628331222431124,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9814796749057936,7.771428571428571,0.7753172483550099,12.410466548725338,480,4,TweetyNet,1.8520325094206316,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9830784814348376,1.8,0.8775340447269322,3.11828144966755,480,5,TweetyNet,1.692151856516233,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9811531270536208,8.142857142857142,0.787713313999416,12.66519386357621,480,5,TweetyNet,1.8846872946379325,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9834908873785188,0.1714285714285714,0.9011862563790254,0.31571603000174,480,5,TweetyNet,1.6509112621481248,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9807407211099396,9.82857142857143,0.7694755533218262,15.62648944197218,480,5,TweetyNet,1.9259278890060405,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9833326333947344,0.7714285714285715,0.8846583920554207,1.27315117068804,480,6,TweetyNet,1.6667366605265577,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9813826010925004,6.771428571428571,0.8037228098850575,10.18881827274047,480,6,TweetyNet,1.8617398907499585,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.983348648624719,0.2571428571428571,0.8872595192498173,0.38378586662781,480,6,TweetyNet,1.6651351375280954,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9813552804243812,7.485714285714286,0.8007662833091211,11.39302153148917,480,6,TweetyNet,1.8644719575618751,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.984181389556498,1.4,0.8653262732002203,2.4842141630702903,480,7,TweetyNet,1.5818610443501968,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9836037018892247,3.5428571428571427,0.8401787866407788,5.48291120714177,480,7,TweetyNet,1.6396298110775254,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.984980381204415,0.1714285714285714,0.9159112470997368,0.31492501592169,480,7,TweetyNet,1.5019618795585,Bird7,5,hidden_size,16,Bengalese Finch
none,0.982804710241308,4.828571428571428,0.7975920907296916,7.72549633935106,480,7,TweetyNet,1.7195289758692112,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9842213085178754,1.457142857142857,0.8851896342323587,2.62587250744158,480,8,TweetyNet,1.577869148212463,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9828368650113616,5.314285714285714,0.8158312527382297,8.28547316801119,480,8,TweetyNet,1.7163134988638418,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9846327721582276,0.2,0.9110528251196122,0.37619622522836,480,8,TweetyNet,1.5367227841772355,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9824254013710092,6.571428571428571,0.794831054705532,10.53514945022441,480,8,TweetyNet,1.757459862899069,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9839852429312862,1.4,0.8760924707611185,2.4659355970774,480,9,TweetyNet,1.6014757068713803,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9827638665246596,5.4,0.8201746526098723,8.56141145601471,480,9,TweetyNet,1.7236133475340254,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9843386564748772,0.2,0.8988611580597621,0.36455198259801,480,9,TweetyNet,1.5661343525122828,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9824104529810688,6.714285714285714,0.801388792097438,10.9108936920867,480,9,TweetyNet,1.758954701893134,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.9837760574451868,1.542857142857143,0.8750891330514642,2.68149495168683,480,10,TweetyNet,1.6223942554813076,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur,0.9818015873287628,5.6571428571428575,0.8008126875543927,9.18759041500971,480,10,TweetyNet,1.819841267123734,Bird7,5,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9841626044525408,0.2,0.897970354775836,0.34737467081009,480,10,TweetyNet,1.583739554745911,Bird7,5,hidden_size,16,Bengalese Finch
none,0.9814150403214086,7.142857142857143,0.7818982218841852,11.79656338601674,480,10,TweetyNet,1.8584959678591415,Bird7,5,hidden_size,16,Bengalese Finch
majority_vote,0.978665677646828,2.685714285714285,0.827225666936477,4.65759087985335,30,1,TweetyNet,2.1334322353171897,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9742642556399314,15.142857142857142,0.7019492839956681,24.36879384220214,30,1,TweetyNet,2.5735744360068646,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9789841935968036,0.6285714285714286,0.8413145223333938,1.10370370736103,30,1,TweetyNet,2.1015806403196446,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9739444266011986,17.65714285714286,0.6908383240275501,28.76237777854818,30,1,TweetyNet,2.605557339880138,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.9760050829947128,4.885714285714286,0.7517776716008145,7.7565258072471694,30,2,TweetyNet,2.399491700528711,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9729301910956676,15.2,0.6761206089391021,23.94465904621115,30,2,TweetyNet,2.7069808904332304,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9774859163792828,0.9142857142857144,0.8019645912004484,1.5043428163584,30,2,TweetyNet,2.251408362071728,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9714493577110976,19.485714285714284,0.638730236617143,30.851476058536708,30,2,TweetyNet,2.8550642288902472,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.9771934524669736,4.285714285714286,0.7647982645548568,7.08155946184034,30,3,TweetyNet,2.2806547533026467,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.973353137585862,18.485714285714284,0.650572102645487,29.47713937745372,30,3,TweetyNet,2.664686241413794,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9781000369998236,0.8571428571428571,0.8010320005545063,1.47759554097897,30,3,TweetyNet,2.189996300017649,Bird7,0,hidden_size,16,Bengalese Finch
none,0.972460001595526,22.142857142857142,0.6270704746767446,35.54183805212074,30,3,TweetyNet,2.7539998404473964,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.976401476705259,4.771428571428571,0.7521024499874727,7.61035170805123,30,4,TweetyNet,2.359852329474099,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.973077421755382,18.17142857142857,0.6526843434956333,28.695618763321352,30,4,TweetyNet,2.6922578244617856,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9778407033550672,0.9142857142857144,0.7971272724949553,1.49500566133954,30,4,TweetyNet,2.215929664493277,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9716381951055744,22.34285714285714,0.6206092254322043,35.46471082474722,30,4,TweetyNet,2.8361804894425635,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.977546999305125,4.6,0.7898086438497136,7.82724803246946,30,5,TweetyNet,2.245300069487499,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9740896705172007,14.371428571428572,0.6920509950954884,22.67347615507234,30,5,TweetyNet,2.591032948279925,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9786396703543682,0.6571428571428571,0.8316873285594151,0.9902689507134301,30,5,TweetyNet,2.136032964563184,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9729969994679576,18.62857142857143,0.6618563585968243,30.021916582513196,30,5,TweetyNet,2.700300053204252,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.979910671450045,2.2857142857142856,0.8127911629121225,3.8669138659049898,30,6,TweetyNet,2.0089328549955043,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9773036044916424,10.628571428571428,0.725370083774091,16.629810391779788,30,6,TweetyNet,2.269639550835767,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.980596129215375,0.4857142857142857,0.8430910716338634,0.82639472589171,30,6,TweetyNet,1.940387078462502,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9766181467263124,12.571428571428571,0.7020425157646771,19.92171272909068,30,6,TweetyNet,2.338185327368747,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.9767574265734672,3.571428571428572,0.779185829597655,5.85861101983807,30,7,TweetyNet,2.32425734265328,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9728346902779952,16.571428571428573,0.6756674988507224,26.220153488781676,30,7,TweetyNet,2.7165309722004705,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9773557726250192,0.6571428571428571,0.8050227516636563,1.1719875523136298,30,7,TweetyNet,2.264422737498073,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9722366147002832,19.685714285714287,0.6583115834507783,31.26695674250632,30,7,TweetyNet,2.776338529971678,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.976101650710098,3.085714285714286,0.762503284254726,5.179361814490361,30,8,TweetyNet,2.3898349289901977,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9706984328145992,19.485714285714284,0.6342324170146082,29.599069755680603,30,8,TweetyNet,2.930156718540078,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9767382555125604,0.7142857142857143,0.7881320639991921,1.1948954542781,30,8,TweetyNet,2.326174448743945,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9700689371011068,22.085714285714285,0.617838006846895,34.028865453011456,30,8,TweetyNet,2.9931062898893246,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.971986428241668,4.942857142857143,0.6545208426311506,8.15099841480907,30,9,TweetyNet,2.801357175833208,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9638149772996628,31.02857142857143,0.5107417536977379,48.98213747023311,30,9,TweetyNet,3.61850227003373,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9729091102514849,1.7714285714285714,0.6797761084034105,2.88204131300143,30,9,TweetyNet,2.7090889748515257,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9629057438323604,34.542857142857144,0.4948668272400782,54.85792538064024,30,9,TweetyNet,3.7094256167639728,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.9777302320807876,2.4,0.8221907505483804,3.99011008993529,30,10,TweetyNet,2.226976791921253,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.974179507529654,12.971428571428572,0.7134863501018692,20.28110723638552,30,10,TweetyNet,2.58204924703459,Bird7,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.978252696167642,0.4857142857142857,0.845576524687458,0.73103078991464,30,10,TweetyNet,2.174730383235812,Bird7,0,hidden_size,16,Bengalese Finch
none,0.9736570434428,15.228571428571428,0.6965664879102353,24.1236546317073,30,10,TweetyNet,2.634295655720009,Bird7,0,hidden_size,16,Bengalese Finch
majority_vote,0.9832101759551748,1.8571428571428568,0.8721085752944209,3.28556788607445,180,1,TweetyNet,1.6789824044825097,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9816197613010856,6.371428571428571,0.8000390749647254,9.87286211636895,180,1,TweetyNet,1.8380238698914475,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9838082399156386,0.2285714285714285,0.9080204828385494,0.50845979417407,180,1,TweetyNet,1.6191760084361406,Bird7,4,hidden_size,16,Bengalese Finch
none,0.981035145883136,8.82857142857143,0.7721844403805888,14.078323619145868,180,1,TweetyNet,1.8964854116863883,Bird7,4,hidden_size,16,Bengalese Finch
majority_vote,0.9815355825776594,1.9428571428571428,0.8407492521810556,3.3901622069221697,180,2,TweetyNet,1.8464417422340615,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.979939297851234,6.857142857142857,0.7803749094792028,10.75296847438899,180,2,TweetyNet,2.0060702148765985,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9819937829364512,0.4571428571428571,0.867323004312476,0.8855540289345799,180,2,TweetyNet,1.8006217063548655,Bird7,4,hidden_size,16,Bengalese Finch
none,0.9794810974924418,8.6,0.7581373609392326,13.782679001008342,180,2,TweetyNet,2.0518902507558168,Bird7,4,hidden_size,16,Bengalese Finch
majority_vote,0.9818559020006382,2.4857142857142858,0.8293178685080409,4.18984350447929,180,3,TweetyNet,1.8144097999361783,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9805874912268984,7.257142857142857,0.7721948671326001,11.10984635977436,180,3,TweetyNet,1.9412508773101744,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9824314067703394,0.4,0.8596302540687931,0.62158810728907,180,3,TweetyNet,1.7568593229660645,Bird7,4,hidden_size,16,Bengalese Finch
none,0.980011986457197,9.657142857142857,0.7475832495106928,15.20383018371578,180,3,TweetyNet,1.9988013542803,Bird7,4,hidden_size,16,Bengalese Finch
majority_vote,0.9820214094047256,1.9142857142857144,0.8446430267770312,3.24642075779893,180,4,TweetyNet,1.7978590595274513,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9796989434870876,9.0,0.7579011953669517,13.775586481710212,180,4,TweetyNet,2.0301056512912363,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9823413220849302,0.4285714285714285,0.8629084614768564,0.73918506745977,180,4,TweetyNet,1.765867791506981,Bird7,4,hidden_size,16,Bengalese Finch
none,0.9793790308068832,10.771428571428572,0.7442817101539967,16.869561744527818,180,4,TweetyNet,2.0620969193116845,Bird7,4,hidden_size,16,Bengalese Finch
majority_vote,0.9832844499842186,1.7428571428571429,0.8779520328501006,2.89616961267665,180,5,TweetyNet,1.67155500157814,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9810701204099384,7.771428571428571,0.7848488963937214,12.17255690072957,180,5,TweetyNet,1.892987959006165,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9837556286947992,0.2285714285714285,0.9068089287929294,0.39533686074958996,180,5,TweetyNet,1.624437130520073,Bird7,4,hidden_size,16,Bengalese Finch
none,0.9805989416993576,9.285714285714286,0.7629190711321313,14.67338965265663,180,5,TweetyNet,1.9401058300642315,Bird7,4,hidden_size,16,Bengalese Finch
majority_vote,0.9828158329270504,1.6285714285714286,0.8568595722136261,2.9828688129553202,180,6,TweetyNet,1.7184167072949452,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.979915125333774,8.885714285714286,0.7516161116585215,14.11260641503525,180,6,TweetyNet,2.0084874666226,Bird7,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9831654277262984,0.3142857142857143,0.87665050004476,0.60094294127907,180,6,TweetyNet,1.6834572273701554,Bird7,4,hidden_size,16,Bengalese Finch
none,0.979565530534526,10.2,0.7369214013304716,16.4945322867115,180,6,TweetyNet,2.0434469465474003,Bird7,4,hidden_size,16,Bengalese Finch
majority_vote,0.9829600689753348,2.057142857142857,0.8401428768624822,3.55208682265507,180,7,TweetyNet,1.7039931024665278,Bird7,4,hidden_size,16,Bengalese Finch
